Date,AAPL,NVDA,TSLA
2016-02-02,21.32295799255371,0.6844938397407532,12.185333251953125
2016-02-03,21.74498748779297,0.6879088878631592,11.565333366394043
2016-02-04,21.919710159301758,0.6881528496742249,11.688667297363281
2016-02-05,21.334274291992188,0.6447316408157349,10.84000015258789
2016-02-08,21.558923721313477,0.6152151823043823,9.866000175476074
2016-02-09,21.554384231567383,0.6218014359474182,9.883333206176758
2016-02-10,21.391006469726562,0.6203377842903137,9.57800006866455
2016-02-11,21.261669158935547,0.6171665191650391,10.031332969665527
2016-02-12,21.32746696472168,0.6276559233665466,10.06933307647705
2016-02-16,21.92878532409668,0.6583923101425171,10.344667434692383
2016-02-17,22.264619827270508,0.6747363209724426,11.245332717895508
2016-02-18,21.842557907104492,0.7327936291694641,11.118000030517578
2016-02-19,21.792638778686523,0.7425514459609985,11.10533332824707
2016-02-22,21.983247756958008,0.7688969373703003,11.849332809448242
2016-02-23,21.48631477355957,0.7708485722541809,11.814000129699707
2016-02-24,21.80626106262207,0.7762150168418884,11.933333396911621
2016-02-25,21.95602035522461,0.7779226303100586,12.495332717895508
2016-02-26,21.99005699157715,0.7728000283241272,12.689332962036133
2016-02-29,21.94013214111328,0.7677810192108154,12.795332908630371
2016-03-01,22.81147575378418,0.8018120527267456,12.423333168029785
2016-03-02,22.861404418945312,0.8064636588096619,12.555999755859375
2016-03-03,23.03158187866211,0.7993637323379517,13.049332618713379
2016-03-04,23.374221801757812,0.7969155311584473,13.402667045593262
2016-03-07,23.115549087524414,0.7917739152908325,13.685999870300293
2016-03-08,22.924936294555664,0.77732914686203,13.506667137145996
2016-03-09,22.945354461669922,0.7768396139144897,13.914667129516602
2016-03-10,22.95669937133789,0.7756155729293823,13.678667068481445
2016-03-11,23.204036712646484,0.7888360619544983,13.833333015441895
2016-03-14,23.263029098510742,0.7907947301864624,14.34333324432373
2016-03-15,23.73046875,0.7868775725364685,14.555999755859375
2016-03-16,24.045879364013672,0.8103809356689453,14.795332908630371
2016-03-17,24.007301330566406,0.8035258650779724,15.092000007629395
2016-03-18,24.03452491760254,0.827764093875885,15.515999794006348
2016-03-21,24.032270431518555,0.8302122950553894,15.887999534606934
2016-03-22,24.216060638427734,0.8287431597709656,15.616000175476074
2016-03-23,24.082189559936523,0.8429434299468994,14.838666915893555
2016-03-24,23.97780990600586,0.8441672325134277,15.183333396911621
2016-03-28,23.868892669677734,0.8527364134788513,15.350666999816895
2016-03-29,24.433897018432617,0.8664467930793762,15.342000007629395
2016-03-30,24.860488891601562,0.8755053281784058,15.12600040435791
2016-03-31,24.73115348815918,0.8723226189613342,15.317999839782715
2016-04-01,24.958070755004883,0.8850535154342651,15.839332580566406
2016-04-04,25.214481353759766,0.8764845132827759,16.465999603271484
2016-04-05,24.91722297668457,0.875260591506958,17.031333923339844
2016-04-06,25.17816925048828,0.8764845132827759,17.69466781616211
2016-04-07,24.62904930114746,0.8674259781837463,17.14666748046875
2016-04-08,24.65627098083496,0.8730571866035461,16.67133331298828
2016-04-11,24.737960815429688,0.8784430623054504,16.661333084106445
2016-04-12,25.060171127319336,0.8774639368057251,16.521333694458008
2016-04-13,25.42323875427246,0.899498701095581,16.968666076660156
2016-04-14,25.43684959411621,0.9019468426704407,16.790666580200195
2016-04-15,24.926298141479492,0.9090466499328613,16.96733283996582
2016-04-18,24.388517379760742,0.9051295518875122,16.92533302307129
2016-04-19,24.259183883666992,0.8889709115028381,16.4913330078125
2016-04-20,24.309097290039062,0.8923984169960022,16.6646671295166
2016-04-21,24.045879364013672,0.8914191126823425,16.55266761779785
2016-04-22,23.98007583618164,0.8879915475845337,16.916667938232422
2016-04-25,23.843923568725586,0.8923984169960022,16.788000106811523
2016-04-26,23.678285598754883,0.8931328058242798,16.916000366210938
2016-04-27,22.19654655456543,0.9134536981582642,16.764667510986328
2016-04-28,21.51807403564453,0.8862776756286621,16.513999938964844
2016-04-29,21.270742416381836,0.8698741793632507,16.05066680908203
2016-05-02,21.248050689697266,0.8813812732696533,16.1200008392334
2016-05-03,21.597496032714844,0.8708536028862,15.48799991607666
2016-05-04,21.37285804748535,0.851022481918335,14.837332725524902
2016-05-05,21.286100387573242,0.8561638593673706,14.10200023651123
2016-05-06,21.167388916015625,0.8649776577949524,14.328666687011719
2016-05-09,21.18337059020996,0.863753616809845,13.928000450134277
2016-05-10,21.327199935913086,0.8804019093513489,13.912667274475098
2016-05-11,21.11945152282715,0.8828500509262085,13.93066692352295
2016-05-12,20.62405014038086,0.8708536028862,13.8186674118042
2016-05-13,20.665142059326172,1.0033059120178223,13.840666770935059
2016-05-16,21.432212829589844,1.03292977809906,13.88599967956543
2016-05-17,21.343183517456055,1.0351336002349854,13.644000053405762
2016-05-18,21.58745002746582,1.0615746974945068,14.07800006866455
2016-05-19,21.505260467529297,1.0662264823913574,14.347332954406738
2016-05-20,21.738128662109375,1.0853230953216553,14.685333251953125
2016-05-23,22.014360427856445,1.0870368480682373,14.414667129516602
2016-05-24,22.349956512451172,1.1134239435195923,14.52733325958252
2016-05-25,22.742618560791016,1.1087604761123657,14.638667106628418
2016-05-26,22.92296600341797,1.1205427646636963,15.008000373840332
2016-05-27,22.909278869628906,1.1266791820526123,14.869333267211914
2016-05-31,22.797405242919922,1.1468071937561035,14.881999969482422
2016-06-01,22.477800369262695,1.1490163803100586,14.637332916259766
2016-06-02,22.30886459350586,1.1571167707443237,14.597332954406738
2016-06-03,22.354522705078125,1.1409164667129517,14.599332809448242
2016-06-06,22.5166072845459,1.135025143623352,14.711999893188477
2016-06-07,22.607927322387695,1.1372336149215698,15.489333152770996
2016-06-08,22.587377548217773,1.133551836013794,15.701333045959473
2016-06-09,22.749460220336914,1.1630079746246338,15.290666580200195
2016-06-10,22.562259674072266,1.1340429782867432,14.586000442504883
2016-06-13,22.222108840942383,1.148525357246399,14.524666786193848
